Order ID,Customer ID,Product ID,date_id,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
IN-2013-72740,NF-18475,OFF-AP-10001305,809,899.55,3,0.0,323.82,313.71,Critical
IN-2013-15277,MR-17545,TEC-CO-10002150,1019,763.92,4,0.0,381.96,313.66,Critical
IT-2012-2619984,CB-12415,TEC-PH-10004823,630,2544.24,4,0.0,1093.92,313.58,High
ID-2012-81056,LC-17050,FUR-CH-10000051,630,1136.664,4,0.4,-189.456,313.52,Critical
CG-2012-6760,MG-8145,TEC-CIS-10002259,629,3908.88,6,0.0,1563.48,313.31,Medium
CA-2013-114489,JE-16165,FUR-CH-10000454,1044,1951.84,8,0.0,585.552,312.22,High
ID-2013-69345,EM-13960,OFF-AP-10001824,967,2249.16,4,0.0,224.88,311.14,High
MX-2012-122756,DJ-13420,OFF-AP-10002681,709,2528.26,7,0.0,176.96,310.75,High
MX-2013-147844,BO-11425,TEC-PH-10003457,1023,3045.84,7,0.0,1035.58,309.75,High
CA-2011-116246,LW-17215,FUR-CH-10002024,243,3785.292,6,0.1,420.588,309.69,Medium
ES-2013-5135305,SV-20785,TEC-AC-10004571,873,1244.1,5,0.0,447.75,309.0,High
MX-2011-131478,BG-11695,FUR-CH-10004095,329,2226.816,9,0.2,500.976,308.66,High
CA-2013-133711,MC-17425,TEC-MA-10000010,1035,3040.0,8,0.0,1459.2,307.85,Medium
ID-2013-60896,JE-16165,FUR-BO-10000980,922,677.6352,2,0.07,211.2552,307.25,Critical
CA-2011-163223,KH-16690,TEC-PH-10000730,77,3499.93,7,0.0,909.9818,305.29,Medium
ES-2013-1525878,LT-16765,OFF-AP-10002321,1012,1856.34,6,0.0,909.54,305.25,Critical
ES-2012-3533091,BF-10975,TEC-PH-10001396,587,1622.1825,3,0.15,324.3825,305.16,Critical
IN-2013-72390,CJ-12010,TEC-PH-10000896,876,1063.44,7,0.0,361.41,304.95,Critical
US-2012-110436,SL-20155,FUR-BO-10001356,493,585.456,3,0.2,-0.024,304.53,Critical
SF-2013-8920,JB-5400,FUR-HON-10001960,824,1057.8,2,0.0,158.64,304.36,Critical
IN-2013-36963,VG-21805,FUR-BO-10000980,1061,1092.96,3,0.0,393.39,304.16,Critical
GG-2012-8530,SG-10470,TEC-BRO-10004802,476,1900.44,6,0.0,417.96,303.45,High
IN-2013-60546,SP-20920,TEC-PH-10001751,874,3712.59,7,0.17,849.87,302.99,Medium
IN-2012-44278,NZ-18565,TEC-CO-10003102,469,2372.22,9,0.0,0.0,302.82,High
IN-2011-35178,Dp-13240,TEC-PH-10003713,302,5725.35,9,0.0,1602.99,302.61,Medium
IN-2011-43375,SC-20050,TEC-PH-10004664,328,2875.095,5,0.1,511.095,302.01,High
IT-2013-4559122,AM-10705,FUR-CH-10000546,958,2380.5,5,0.0,952.2,301.73,Medium
AL-2011-7440,SC-10230,TEC-STA-10002497,61,1619.1,10,0.0,258.9,301.73,High
ID-2012-39903,JS-15595,OFF-AP-10004964,352,2821.7178,6,0.17,339.8778,301.26,High
ID-2012-48639,BS-11380,TEC-CO-10001895,647,2991.1032,9,0.07,-128.7468,300.6,Medium
IN-2013-42864,TC-21295,OFF-AP-10002573,1027,1798.6764,4,0.17,86.6364,300.5,High
RS-2013-7430,JL-5130,TEC-APP-10000308,932,2544.84,4,0.0,712.44,299.4,Medium
IN-2013-41975,Dp-13240,FUR-CH-10002061,864,951.72,2,0.0,228.36,299.12,High
IN-2013-11938,EL-13735,FUR-BO-10001255,1009,2634.552,8,0.1,116.952,298.63,Medium
IN-2013-34170,FH-14275,FUR-BO-10002990,1056,3707.352,11,0.07,1554.432,298.44,Medium
ES-2012-1691714,BP-11230,OFF-AP-10000584,482,2080.32,4,0.0,561.6,296.98,High
IN-2011-51740,DM-13525,TEC-PH-10000720,206,840.6,5,0.0,319.35,296.68,Critical
CA-2013-107783,OT-18730,OFF-BI-10000545,915,1369.764,6,0.7,-913.176,296.1,High
CD-2013-4900,SM-10320,OFF-SME-10000538,754,1288.8,10,0.0,90.0,296.08,Critical
IN-2012-63787,PM-19135,FUR-BO-10002736,488,660.69,5,0.1,44.04,296.01,Critical
MX-2013-147690,TS-21340,TEC-PH-10002672,1021,2171.3,5,0.0,390.8,294.97,High
IN-2013-26519,DR-12940,FUR-BO-10004852,796,1177.173,3,0.1,353.133,294.55,Medium
CA-2013-1260,DW-3480,TEC-HEW-10003829,941,2270.34,6,0.0,1112.4,294.25,Medium
IN-2013-57914,CM-11815,TEC-PH-10000303,936,2863.08,9,0.5,-458.19,293.78,Medium
IR-2012-1470,KN-6705,OFF-BRE-10001107,578,3369.24,6,0.0,606.42,293.12,Low
IT-2012-2093927,GM-14440,FUR-BO-10002708,421,1273.125,7,0.5,-993.195,291.93,High
IN-2013-16999,AM-10705,TEC-CO-10000447,957,1482.39,6,0.35,68.31,290.69,High
CA-2011-145387,AM-10705,FUR-CH-10002320,291,1604.9,5,0.0,481.47,289.82,Medium
MX-2012-131758,JF-15295,FUR-CH-10001332,634,2818.08,9,0.0,225.36,289.52,High
IN-2012-27583,DL-13330,TEC-PH-10001699,404,3187.2,5,0.0,541.8,289.17,Medium
IN-2012-56073,KN-16390,FUR-CH-10000660,681,4099.68,10,0.1,956.58,288.98,Medium
IN-2012-37698,SV-20935,OFF-ST-10000704,690,703.35,5,0.0,260.1,288.75,Critical
ES-2012-5420110,LS-17200,TEC-MA-10002918,698,1238.6115,9,0.15,14.4315,288.47,High
IT-2013-3695467,SS-20140,OFF-AP-10001623,866,3399.66,12,0.5,-3059.82,286.87,Medium
IN-2012-75904,BW-11110,TEC-MA-10001752,475,1607.76,6,0.0,482.22,286.74,High
IN-2013-71333,JE-15610,TEC-PH-10004006,961,840.15,5,0.0,260.4,286.67,Critical
IN-2013-25560,GH-14425,FUR-BO-10000035,911,1236.33,3,0.0,519.21,286.57,Medium
MX-2011-125045,SM-20320,OFF-AP-10003561,313,1124.256,7,0.2,252.896,286.46,Critical
CA-2013-128818,CJ-12010,TEC-MA-10000488,833,3999.95,5,0.0,1159.9855,286.44,Medium
US-2012-100377,TS-21370,TEC-CO-10001046,584,2799.96,5,0.2,874.9875,286.3,Medium
MA-2013-1850,DH-3675,TEC-STA-10003330,992,1519.92,6,0.0,653.4,286.2,Critical
RS-2011-3350,MM-8280,TEC-CAN-10000932,45,1279.32,4,0.0,319.8,286.19,Critical
IR-2011-7220,PM-9135,TEC-MOT-10003348,69,642.69,1,0.0,244.2,285.83,Critical
IN-2012-50207,GH-14425,FUR-BO-10003783,559,2619.0,8,0.1,232.68,285.65,High
ID-2012-17601,JM-15865,OFF-AP-10001329,698,1704.87,6,0.5,-1023.03,285.61,Critical
ES-2012-2224678,CM-12115,TEC-CO-10004563,559,1715.91,7,0.0,583.38,285.12,High
IN-2012-50788,SC-20845,TEC-PH-10001751,516,1278.0,2,0.0,460.08,284.81,High
MO-2013-60,GP-4740,OFF-HOO-10001783,748,1234.56,4,0.0,246.84,284.7,Critical
ES-2011-5752766,AF-10870,OFF-AP-10003558,259,4195.2,8,0.0,839.04,284.51,Medium
IT-2012-5541212,TS-21505,FUR-BO-10000170,519,1765.395,5,0.1,-98.205,284.19,High
MX-2013-148453,CR-12730,FUR-TA-10002101,1058,1480.368,3,0.2,333.048,283.93,Medium
MX-2012-153157,FH-14365,TEC-PH-10000419,628,2968.98,7,0.0,89.04,283.69,Medium
ID-2011-66475,BM-11575,FUR-TA-10001494,230,2301.138,7,0.3,-953.442,283.36,Low
IN-2011-76758,AG-10495,TEC-CO-10000562,327,2518.95,7,0.0,553.98,283.09,Medium
AU-2011-0,AG-675,FUR-HON-10003871,234,922.95,1,0.0,341.49,282.09,Critical
ES-2013-2003988,SW-20755,FUR-BO-10003103,918,1850.445,5,0.1,184.995,281.82,High
MX-2012-111178,AG-10900,OFF-AP-10001106,469,3242.88,9,0.0,324.18,279.53,Medium
MO-2012-100,AJ-960,TEC-SAM-10004785,583,2544.6,4,0.0,1246.8,279.11,High
UP-2013-910,MC-7275,TEC-CIS-10002344,1062,2605.56,4,0.0,573.12,278.98,Medium
IT-2013-2494403,JF-15295,OFF-ST-10004267,738,1271.457,11,0.1,-127.413,278.75,High
CA-2013-162236,ER-13855,FUR-TA-10002533,1013,876.3,10,0.4,-292.1,278.5,Critical
SA-2011-1830,MM-7260,TEC-STA-10003386,347,1207.56,4,0.0,0.0,278.34,Critical
IN-2012-44068,EJ-13720,FUR-BO-10004043,678,2051.1,5,0.0,40.95,278.13,High
MX-2013-137330,MS-17365,TEC-PH-10001712,846,2544.24,6,0.0,992.16,277.93,High
CA-2011-108609,AJ-10780,FUR-TA-10003954,291,1421.664,8,0.4,-734.5264,277.66,Critical
CA-2011-164973,NM-18445,TEC-MA-10002927,295,3991.98,2,0.0,1995.99,276.89,High
MX-2013-105585,HE-14800,FUR-TA-10004801,911,980.32,2,0.2,110.28,276.71,Medium
CA-2011-116666,KT-16480,TEC-CO-10001449,122,1799.97,5,0.4,239.996,276.7,Medium
IN-2011-33183,SB-20170,FUR-BO-10004771,287,2470.5,6,0.0,518.76,276.29,Medium
CA-2013-139997,EM-14140,TEC-CO-10000971,888,1499.95,5,0.0,449.985,276.23,Medium
IN-2012-83471,VT-21700,FUR-BO-10001370,704,877.02,2,0.0,105.24,275.91,Critical
US-2012-126214,JS-15880,FUR-TA-10003748,699,1618.37,13,0.0,356.0414,275.6,High
IN-2012-80391,BC-11125,TEC-CO-10002122,472,1917.36,6,0.0,747.72,275.57,Medium
IN-2011-19330,NF-18595,TEC-MA-10002468,8,2173.5,7,0.0,260.82,275.52,Medium
CA-2013-147256,FC-14245,OFF-AP-10003057,996,1927.59,7,0.0,751.7601,274.82,High
CA-2012-8790,RH-9600,OFF-BRE-10002706,533,1799.1,6,0.0,593.64,274.75,High
IT-2011-4752666,RB-19330,FUR-BO-10004388,162,1814.25,5,0.0,653.1,274.63,High
ES-2012-2287053,CS-11950,OFF-AP-10004201,360,1293.675,5,0.5,-776.325,274.58,Critical
CA-2013-155845,CM-12235,TEC-AC-10004145,930,1399.944,7,0.2,52.4979,273.79,High
IN-2012-53420,LW-16825,TEC-CO-10004961,447,723.3,2,0.0,332.7,273.63,Critical
CA-2013-110492,JS-15880,OFF-ST-10003716,752,1350.12,6,0.0,175.5156,273.44,Critical
UP-2013-1070,MD-7860,OFF-HAM-10004896,876,3955.14,14,0.0,1383.9,270.65,High
MX-2011-134705,XP-21865,FUR-TA-10003926,118,2833.76,10,0.2,35.36,269.94,High
IN-2011-10055,TS-21370,OFF-AP-10003598,267,2077.32,4,0.0,581.64,269.89,Medium
ES-2013-1706935,BS-11665,TEC-PH-10001066,802,1622.565,3,0.15,133.605,268.19,Medium
US-2013-126452,SC-20230,FUR-TA-10003569,939,2887.056,9,0.2,180.441,268.1,Low
MX-2013-101077,RE-19450,TEC-PH-10002815,857,2375.296,7,0.2,-207.844,267.78,Low
SF-2012-9340,CP-2085,FUR-SAU-10001776,576,889.02,6,0.0,320.04,267.64,Critical
RS-2011-7040,JK-5730,FUR-CHR-10002686,231,1782.48,4,0.0,873.36,266.4,High
ES-2012-5708011,HZ-14950,TEC-CO-10000660,682,667.7685,3,0.15,274.9185,266.02,Critical
IT-2013-4354136,EH-14005,OFF-ST-10001478,1057,845.208,7,0.1,-9.492,265.85,Critical
IN-2012-29130,JR-15700,OFF-AP-10003275,512,2799.63,9,0.0,391.77,265.46,Medium
IN-2013-47071,PL-18925,OFF-AP-10003275,937,1549.1286,6,0.17,-56.1114,265.14,Critical
MX-2012-132038,TC-21145,TEC-PH-10004074,517,1696.4,4,0.0,67.84,264.89,High
MX-2012-167892,DG-13300,OFF-AP-10004031,488,935.5,5,0.0,168.3,264.43,Medium
ES-2013-4477075,LW-16990,TEC-MA-10004535,825,2036.8125,9,0.15,359.3025,263.82,Medium
ES-2012-5168556,Dl-13600,TEC-AC-10001566,511,980.52,4,0.0,176.4,263.71,High
ES-2013-4100927,SC-20095,TEC-CO-10002174,1056,1654.644,8,0.15,681.204,263.47,High
MO-2013-60,GP-4740,TEC-CIS-10001938,748,1457.28,8,0.0,568.32,262.66,Critical
IN-2011-33183,SB-20170,TEC-CO-10003901,287,1693.23,7,0.0,829.5,262.52,Medium
MX-2013-140382,SM-20005,FUR-TA-10001229,764,1411.2,6,0.2,405.72,262.11,Medium
IT-2011-3410434,JR-15670,OFF-AP-10001623,317,2039.796,4,0.1,-113.364,262.11,High
IN-2012-51810,CM-12160,TEC-PH-10001457,576,5737.5,9,0.0,630.99,261.87,Medium
IN-2012-76408,DL-12925,TEC-CO-10002283,489,1641.087,7,0.1,473.907,261.52,High
MX-2011-115686,FM-14290,FUR-BO-10000728,295,1380.9,5,0.0,303.7,261.26,High
IN-2011-17594,DP-13165,TEC-PH-10001751,253,1917.0,3,0.0,690.12,261.08,High
IN-2013-85662,CK-12595,FUR-BO-10001309,995,823.5,2,0.0,172.92,260.6,Critical
CA-2013-168354,RH-19510,FUR-CH-10004675,968,872.32,4,0.0,244.2496,260.38,High
IN-2013-42269,GM-14440,TEC-PH-10000030,861,3180.75,5,0.0,1081.35,260.29,Medium
ES-2013-5114628,CM-11830,TEC-MA-10004609,839,2910.1875,11,0.15,-68.7225,259.97,High
CA-2011-126683,PP-18955,FUR-TA-10002958,260,2348.82,9,0.0,399.2994,259.81,High
IN-2013-52552,MM-17260,TEC-PH-10003891,999,910.35,5,0.0,391.35,259.57,Critical
MX-2013-115742,CS-12490,FUR-CH-10000843,829,1731.072,7,0.2,-238.028,259.25,High
IT-2013-1659438,GH-14410,TEC-PH-10003513,901,1330.992,12,0.1,-103.608,259.12,Critical
CA-2011-167199,ME-17320,FUR-CH-10004063,7,2573.82,9,0.0,746.4078,258.99,High
IN-2011-24832,CD-11920,FUR-CH-10002250,70,3272.01,7,0.0,1537.83,257.63,Medium
ID-2013-71522,TA-21385,OFF-AP-10000487,724,3386.859,7,0.15,-597.681,257.24,Low
IT-2011-2051710,DJ-13420,TEC-PH-10003683,310,728.532,7,0.4,-133.728,257.16,Critical
IN-2012-60126,DP-13105,OFF-AP-10003500,584,2498.526,9,0.1,499.446,257.16,Medium
ES-2012-2930191,AR-10510,FUR-BO-10000490,512,2546.46,7,0.0,381.78,256.7,High
IN-2013-50214,JH-15910,FUR-BO-10001749,897,2888.76,7,0.0,173.25,256.64,Medium
IN-2012-33288,PC-19000,TEC-AC-10003753,487,1031.4,4,0.0,185.64,256.26,High
ES-2012-4765389,NM-18520,OFF-SU-10000076,704,600.6,13,0.0,131.82,255.57,Critical
ES-2013-2453999,EG-13900,FUR-BO-10004999,714,2756.943,7,0.1,1163.883,255.56,Medium
IN-2013-48324,DK-12895,TEC-CO-10003819,765,1781.136,8,0.07,-134.064,255.36,High
IN-2013-83191,AS-10630,TEC-PH-10002962,1054,6439.8,10,0.0,2447.1,255.36,Medium
US-2012-158323,CL-11890,TEC-PH-10000808,530,1363.2,8,0.6,-1806.24,255.17,Critical
ES-2012-3552576,CA-12265,FUR-CH-10002585,576,3315.27,7,0.0,961.38,254.92,High
CA-2013-162355,PF-19165,FUR-BO-10004695,887,1266.86,7,0.0,291.3778,254.77,Critical
ES-2012-5359319,DB-12970,TEC-MA-10003557,529,2123.028,8,0.15,124.788,254.54,High
IN-2011-52209,VS-21820,OFF-AP-10003795,95,1894.536,4,0.1,505.176,254.37,High
CA-2013-106530,CL-12565,OFF-ST-10002011,834,1006.056,3,0.2,88.0299,254.13,Critical
US-2013-140158,DR-12940,TEC-CO-10001449,983,5399.91,9,0.0,2591.9568,254.03,Medium
IN-2012-14920,JR-15670,TEC-CO-10003102,667,1317.9,5,0.0,0.0,253.95,High
IN-2013-73608,MF-17665,TEC-MA-10002148,1012,1839.18,7,0.0,238.98,253.5,High
CA-2013-129630,IM-15055,TEC-CO-10003763,953,2799.96,5,0.2,944.9865,253.33,High
ES-2013-1776729,EB-13930,TEC-PH-10004823,1027,1908.18,3,0.0,820.44,253.26,High
CA-2013-103982,AA-10315,OFF-SU-10000151,770,3930.072,3,0.2,-786.0144,253.2,Medium
ES-2012-4934238,JH-15820,TEC-PH-10004910,382,965.16,7,0.0,463.26,253.09,High
IT-2013-5930911,MV-17485,OFF-ST-10000288,785,748.116,4,0.1,282.516,253.03,Critical
ES-2012-2674466,JW-15955,FUR-BO-10004844,427,943.866,7,0.1,209.706,252.9,Critical
ES-2013-5085939,FM-14215,TEC-AC-10003265,870,1552.5,6,0.0,62.1,252.17,Medium
CA-2011-163748,HG-15025,TEC-CO-10002095,275,1999.96,5,0.2,624.9875,252.11,High
MX-2013-109141,MC-17575,FUR-CH-10000885,1047,919.26,3,0.0,266.58,251.57,Critical
MX-2013-100223,MC-17635,TEC-PH-10003457,987,3045.84,7,0.0,1035.58,251.05,High
IN-2013-59888,CR-12625,TEC-PH-10000169,994,766.872,2,0.4,114.972,250.36,High
MO-2011-6660,JF-5415,FUR-BAR-10000946,344,2880.18,6,0.0,115.2,250.06,Medium
MX-2013-158106,AH-10210,OFF-AP-10001776,813,1403.36,4,0.0,449.04,250.03,High
US-2011-158554,LH-16750,OFF-AP-10000663,212,1819.104,6,0.2,500.184,249.64,High
US-2012-134558,PM-19135,TEC-AC-10004145,697,2249.91,9,0.0,517.4793,248.96,High
IN-2011-47596,PO-19195,FUR-TA-10004383,280,2018.331,9,0.3,-576.909,248.91,High
IN-2011-44901,MG-18205,FUR-BO-10002462,53,2065.5,5,0.0,41.25,248.81,High
IN-2011-25084,BM-11785,TEC-CO-10003354,68,1274.16,4,0.0,382.2,248.59,Critical
IN-2011-73160,AR-10510,TEC-PH-10000780,344,3271.2,5,0.0,1341.15,247.7,Medium
US-2013-130855,PG-18895,FUR-CH-10001332,717,751.488,3,0.2,-112.752,246.73,Critical
MX-2013-147291,LC-17050,TEC-PH-10002815,713,2120.8,5,0.0,275.7,246.39,Medium
ES-2011-1808201,HK-14890,TEC-MA-10004655,295,820.488,8,0.15,183.288,246.09,Critical
IN-2011-12526,RR-19315,TEC-CO-10002040,166,1718.172,6,0.1,610.812,246.05,High
TZ-2013-3060,HH-5010,OFF-HAM-10003368,972,553.44,8,0.0,16.56,246.05,Critical
ES-2012-3032254,SH-20635,FUR-TA-10002467,586,2794.2525,5,0.35,515.7525,245.86,Medium
ES-2013-5135305,SV-20785,FUR-CH-10004774,873,1242.54,3,0.1,345.15,245.83,High
IN-2012-55625,DV-13465,TEC-PH-10003794,696,1274.7,2,0.0,165.66,245.57,High
MO-2013-5590,RP-9855,TEC-BEL-10003985,973,1553.76,6,0.0,730.26,245.57,Low
ES-2011-1406120,LR-17035,TEC-PH-10000160,324,3227.7,5,0.0,742.35,244.67,Medium
CF-2011-2380,IM-5055,FUR-BUS-10004820,303,1660.8,4,0.0,83.04,244.07,High
ID-2013-76534,VG-21805,FUR-TA-10004745,856,2436.672,4,0.3,-487.368,244.03,High
RS-2011-8730,AS-285,FUR-HAR-10004086,219,954.6,10,0.0,152.7,243.85,Critical
MX-2012-132955,DK-12985,OFF-AP-10003287,413,1903.0,5,0.0,57.0,243.79,High
CA-2012-160227,ED-13885,FUR-CH-10002073,650,2621.322,11,0.1,553.3902,243.77,Medium
MX-2012-122329,BF-11215,TEC-CO-10003346,611,2014.3632,8,0.002,419.8032,243.06,Medium
CG-2013-4000,MB-7305,FUR-CHR-10002165,757,3877.68,8,0.0,930.48,242.9,Medium
US-2012-150630,TB-21520,FUR-BO-10004834,604,3083.43,7,0.5,-1665.0522,242.6,Medium
US-2011-167262,AC-10450,TEC-PH-10000486,291,742.336,8,0.2,83.5128,241.86,Critical
CA-2011-141649,DM-12955,OFF-AP-10003217,261,795.408,6,0.2,59.6556,241.68,High
IT-2013-3085011,EB-13840,TEC-PH-10003492,774,779.28,5,0.15,-0.12,241.34,Critical
AG-2011-8180,RO-9780,TEC-EPS-10004558,55,613.26,2,0.0,202.32,241.33,Critical
ES-2013-4779701,SP-20920,OFF-AP-10004512,894,3979.29,7,0.0,1989.54,240.17,Medium
CA-2013-165848,EN-13780,TEC-MA-10003356,861,1349.85,3,0.0,364.4595,240.11,High
MX-2013-105046,AH-10465,TEC-CO-10003262,1069,1198.2986,5,0.002,165.5986,240.09,High
CA-2012-164301,EB-13840,FUR-TA-10001889,431,3393.68,8,0.0,610.8624,240.06,Medium
TU-2011-6390,CV-2805,FUR-HAR-10002873,239,1142.64,6,0.6,-571.32,239.71,Critical
LH-2012-9760,RB-9435,TEC-CIS-10002259,495,1172.664,6,0.7,-1172.736,239.69,High
IR-2013-3500,AG-525,TEC-MOT-10002560,711,2021.88,14,0.0,323.4,239.62,High
MX-2012-133305,AR-10345,FUR-BO-10003873,671,836.928,4,0.2,230.128,239.22,High
EG-2012-520,AH-210,OFF-BRE-10004436,559,2243.88,4,0.0,246.72,238.95,Medium
IN-2011-36711,ML-17410,OFF-AP-10004168,334,1609.29,3,0.0,241.38,238.76,High
IN-2013-11546,TW-21025,TEC-CO-10000972,846,2018.88,12,0.0,928.44,238.34,Medium
IT-2011-3911927,KN-16390,FUR-TA-10002497,346,3119.34,7,0.0,1528.38,238.03,Medium
CA-2011-124688,CC-12610,FUR-TA-10003569,229,1202.94,3,0.0,300.735,237.41,Critical
IN-2012-63759,CS-12460,TEC-CO-10004027,679,2673.81,9,0.0,26.73,237.05,Medium
MX-2012-102848,CR-12820,TEC-CO-10000051,613,1902.10816,8,0.002,872.82816,236.56,Medium
ES-2013-5785549,JM-15250,FUR-CH-10004910,901,2958.984,7,0.1,953.274,236.23,Medium
ID-2011-72894,PS-18970,OFF-AP-10000675,58,810.72,3,0.5,-599.94,236.16,Critical
ES-2013-3650909,QJ-19255,OFF-AP-10004186,859,2593.8,5,0.0,1141.2,236.06,High
IN-2013-79992,TS-21505,OFF-AP-10001018,771,2051.013,5,0.17,667.113,235.88,Medium
IN-2011-54120,KM-16720,TEC-PH-10002320,137,1120.77,9,0.0,55.89,235.28,High
CA-2011-134313,RA-19915,TEC-PH-10001795,292,1983.968,4,0.2,247.996,235.13,Medium
NI-2013-6450,MT-8070,FUR-SAF-10002112,936,1669.248,12,0.7,-1558.152,234.85,Medium
ES-2013-3061639,ES-14020,FUR-BO-10003991,883,2476.08,6,0.0,1015.02,234.79,High
CA-2011-133592,KM-16375,TEC-AC-10002049,351,1687.8,4,0.0,742.632,234.73,Low
EN-2011-70,AB-600,TEC-CIS-10002344,24,1302.78,2,0.0,286.56,234.73,Medium
ES-2013-5755406,EB-13975,TEC-PH-10002759,884,1954.44,3,0.0,781.74,234.61,Low
MX-2012-136987,AF-10870,TEC-PH-10004182,489,856.92,2,0.0,222.76,234.28,Critical
IN-2012-33820,CC-12685,TEC-PH-10002652,689,1302.96,2,0.0,182.4,234.15,High
IN-2013-45636,BS-11665,TEC-CO-10003354,881,1720.116,6,0.1,382.176,234.13,High
IV-2011-1910,SM-10320,TEC-KON-10002052,258,1253.76,4,0.0,200.52,234.11,Low
US-2013-123526,DA-13450,OFF-AP-10000213,861,2180.244,11,0.4,-690.536,234.04,Medium
ES-2013-4897406,DB-13060,TEC-MA-10004446,994,1306.467,6,0.15,107.487,233.74,High
CA-2013-8350,SS-10410,OFF-ROG-10002294,1060,1704.96,12,0.0,272.52,233.11,High
ES-2012-5149849,TC-20980,FUR-TA-10002411,658,2012.049,6,0.35,-1021.671,232.54,Medium
IN-2011-31594,SW-20350,TEC-PH-10001990,152,2166.8976,4,0.17,391.4976,232.49,Medium
MX-2011-140900,DA-13450,TEC-CO-10000771,279,755.80536,3,0.002,195.34536,232.42,Critical
SF-2012-9560,CM-1830,FUR-BUS-10001781,460,2182.68,6,0.0,327.24,232.24,Medium
IN-2012-58887,CS-11845,TEC-PH-10002601,587,1285.56,2,0.0,51.42,232.17,Critical
MX-2012-103618,MO-17800,TEC-PH-10003560,453,1479.36,12,0.0,103.44,231.96,Medium
US-2013-156713,CR-12730,FUR-TA-10000927,1058,740.184,3,0.6,-407.136,231.52,Critical
IT-2013-4063561,MY-17380,TEC-MA-10000433,860,1533.15,5,0.0,505.8,231.35,High
SA-2012-730,MS-7830,FUR-BAR-10002449,521,2563.92,8,0.0,820.32,231.32,Medium
IN-2012-59916,SW-20755,TEC-PH-10001670,572,2897.91,5,0.1,901.56,231.16,Medium
MX-2013-109883,DC-13285,TEC-PH-10002867,951,2616.96,6,0.0,26.16,230.47,Medium
ES-2013-3667448,TH-21235,TEC-CO-10001926,880,3421.71,9,0.0,1060.56,230.04,Medium
CA-2011-128146,DB-13060,TEC-PH-10004539,165,1322.93,7,0.0,357.1911,229.09,High
US-2013-164196,AS-10285,FUR-TA-10001950,1020,2678.94,6,0.0,241.1046,228.95,Medium
ES-2012-2212320,SP-20920,FUR-BO-10003991,580,1857.06,5,0.1,639.51,228.78,High
IN-2013-60700,MC-17845,FUR-TA-10001889,1036,1850.46,2,0.0,259.02,228.37,High
IN-2011-12043,CS-11845,FUR-CH-10002250,221,2337.15,5,0.0,1098.45,228.16,Medium
ES-2013-2409754,BS-11590,TEC-MA-10003780,801,715.53,5,0.15,100.98,227.85,Critical
MX-2013-156062,SG-20890,TEC-CO-10000262,819,882.0324,9,0.002,148.3524,227.63,High
ID-2012-38363,JC-16105,FUR-TA-10000299,601,953.82,3,0.3,-81.81,227.19,High
IN-2012-45909,TB-21190,TEC-PH-10000030,622,2544.6,4,0.0,865.08,226.81,Medium
ID-2011-74175,BM-11140,TEC-MA-10004553,314,473.847,5,0.17,-5.853,226.73,Critical
MX-2011-130008,AH-10030,FUR-BO-10001356,330,780.608,4,0.2,-0.032,226.63,High
CA-2013-165330,WB-21850,FUR-TA-10004619,1050,892.136,7,0.2,111.517,226.26,Critical
ES-2013-1247278,VP-21760,OFF-AP-10000330,1055,2711.7,5,0.0,1220.25,226.25,High
IN-2013-10811,LR-16915,TEC-PH-10003713,965,1908.45,3,0.0,534.33,225.58,High
CA-2013-101546,GK-14620,OFF-BI-10001359,1057,1793.98,2,0.0,843.1706,225.42,Low
ID-2012-31118,TH-21550,FUR-TA-10002972,704,1854.9297,9,0.57,-1294.3503,225.02,High
IN-2013-65677,HD-14785,TEC-MA-10004502,989,924.66,3,0.0,397.53,225.0,Critical
ID-2012-39875,TP-21130,FUR-TA-10002527,460,1760.43,5,0.3,-326.97,224.8,High
MX-2012-134355,JL-15235,OFF-AP-10001041,676,1510.96,5,0.2,509.86,224.28,High
ES-2012-5183060,CC-12670,TEC-MA-10004534,604,803.52,5,0.4,-495.63,223.78,High
IN-2013-55170,TC-20980,FUR-CH-10002872,1036,1391.76,3,0.0,97.38,223.52,High
US-2012-127040,SG-20605,TEC-AC-10002637,684,1619.91,9,0.0,97.1946,223.31,High
CA-2013-157791,CA-11965,TEC-CO-10002095,1062,1999.96,4,0.0,899.982,223.21,Medium
CA-2012-143105,MA-17560,TEC-CO-10002095,688,799.984,2,0.2,249.995,223.13,High
IN-2012-12589,TG-21640,FUR-BO-10000666,375,1014.72,7,0.0,141.96,222.52,High
IN-2012-46952,CC-12370,TEC-PH-10001725,533,1591.56,12,0.0,79.56,222.4,Medium
MX-2011-126375,SC-20845,TEC-MA-10003400,319,533.22,3,0.0,69.3,222.05,Critical
ID-2012-61449,CB-12025,OFF-ST-10004315,685,1053.8676,6,0.17,-152.4924,221.64,High
CA-2012-159534,DH-13075,OFF-BI-10003656,426,1087.936,8,0.2,353.5792,221.62,High
ES-2012-3820035,BT-11395,TEC-MA-10003557,695,1248.84,4,0.0,249.72,221.58,High
MX-2013-163580,SJ-20500,FUR-BO-10004113,1027,2040.92,7,0.0,959.14,221.05,Low
IN-2013-33232,RA-19915,TEC-AC-10002719,1013,1403.082,6,0.1,296.082,220.54,High
PL-2011-3590,TT-11265,FUR-SAU-10004653,298,1743.96,4,0.0,714.96,220.39,Medium
